date,country,avg_temp,min_temp,max_temp,dewpoint,humidity,precip_mm,rain_mm,snow_mm,snow_depth_cm,pressure_msl,cloud_cover,wind_speed_avg,wind_speed_max,wind_gust_max,wind_dir_mode,shortwave_rad_MJ,vpd,hdd18,cdd18,delta_temp,delta_humidity
2022-04-20,CAN,3.533333333,-0.8,8.9,-4.475,58.79166667,0.2,0.2,0,0.0375,1012.895833,56.41666667,4.648333333,7.11,15.7,274.6863112,6594,3.242818026,14.46666667,0,9.7,-38.04166667
2022-04-21,CAN,5.691666667,-0.5,10.6,2.225,79.41666667,4.5,4.5,0,0.0241666667,1011.816667,79.08333333,4.409583333,6.71,15,166.9582621,1504,1.884064246,12.30833333,0,11.1,20.625
2022-04-22,CAN,7.083333333,2.7,12.1,-0.225,63.04166667,0,0,0,0.01,1018.833333,41.04166667,3.94875,5.22,12,303.3296146,5512,3.72394278,10.91666667,0,9.4,-16.375
2022-04-23,CAN,4.808333333,-0.2,10,-2.329166667,61.33333333,0,0,0,0.00375,1020.2625,91.875,1.49875,2.87,5.6,65.83093504,3415,3.328073854,13.19166667,0,10.2,-1.708333333
2022-04-24,CAN,8.004166667,3.8,13.8,-3.3375,45.5,1,0.6,0.28,0,1013,93.70833333,4.65125,5.71,13.1,84.45895623,5742,5.848249461,9.995833333,0,10,-15.83333333
2022-04-25,CAN,11.56666667,5.9,18.3,8.020833333,80.16666667,41.2,41.2,0,0,1005.445833,99.95833333,2.774166667,4.39,9.3,65.03368618,3010,2.703256892,6.433333333,0,12.4,34.66666667
2022-04-26,CAN,10.06666667,6.2,13.4,6.191666667,78.83333333,7.5,7.5,0,0,1005.5,93.58333333,3.161666667,5.2,11,264.052004,3512,2.610821873,7.933333333,0,7.2,-1.333333333
2022-04-27,CAN,3.8375,1.2,7.3,-1.2625,72.875,7.6,4.1,2.45,0.00791666667,1005.420833,94.41666667,5.021666667,6.3,14.1,303.5208439,3805,2.180866996,14.1625,0,6.1,-5.958333333
2022-04-28,CAN,3.666666667,-1.9,9.2,-9.383333333,40.16666667,0,0,0,0.01,1011.304167,1,4.992083333,6.23,14.2,325.7145841,7678,4.753023244,14.33333333,0,11.1,-32.70833333
2022-04-29,CAN,5.5625,-1.4,12.1,-6.504166667,43.41666667,0,0,0,0.01,1013.170833,0,3.989583333,5.26,12.2,335.7416311,7651,5.13301982,12.4375,0,13.5,3.25
2022-04-30,CAN,7.729166667,0.3,15,-3.733333333,47.20833333,0,0,0,0.00541666667,1012.770833,0.375,2.995833333,3.64,8.2,343.0511754,7690,5.559705169,10.27083333,0,14.7,3.791666667
2022-05-01,CAN,10.69583333,1.2,18.1,0.85,52.54166667,0,0,0,0,1009.6375,58.66666667,2.945,4.2,8.2,80.66434704,7383,6.105076447,7.304166667,0,16.9,5.333333333
2022-05-02,CAN,9.9,5.3,14.3,6.808333333,82.08333333,4.3,4.3,0,0,1006.2875,95.79166667,2.912916667,4.7,9.4,97.22886035,1865,2.185400112,8.1,0,9,29.54166667
2022-05-03,CAN,10.78333333,6.5,15.2,8.083333333,85,3,3,0,0,1008.695833,96.33333333,1.664166667,2.84,6.9,231.5717637,2774,1.940891083,7.216666667,0,8.7,2.916666667
2022-05-04,CAN,11.52916667,8.3,16.4,6.470833333,74.08333333,3,3,0,0,1006.720833,76.08333333,3.609166667,4.82,11.3,3.042980114,5732,3.523651528,6.470833333,0,8.1,-10.91666667
2022-05-05,CAN,9.733333333,2.2,16.6,1.129166667,57.41666667,0,0,0,0,1011.35,43,2.515,4.2,9.7,327.0107825,7476,5.13636444,8.266666667,0,14.4,-16.66666667
2022-05-06,CAN,9.829166667,4.3,15.6,-1.95,46.91666667,0,0,0,0,1007.379167,77.41666667,2.762083333,4.62,9,10.10581482,7647,6.444188959,8.170833333,0,11.3,-10.5
2022-05-07,CAN,8.304166667,1.9,14.3,-4.2,42.58333333,0,0,0,0,1009.520833,19.45833333,3.44,4.56,10.8,66.31182548,7972,6.288250548,9.695833333,0,12.4,-4.333333333
2022-05-08,CAN,10.04166667,2.3,17.8,-2.254166667,44.33333333,0,0,0,0,1013.866667,2.916666667,2.735416667,3.49,8.1,73.93653105,7940,6.854767853,7.958333333,0,15.5,1.75
2022-05-09,CAN,12.66666667,2.3,21.5,-0.875,41.95833333,0,0,0,0,1017.2125,40.875,2.5425,3.45,8.1,73.87732887,7965,8.505562508,5.333333333,0,19.2,-2.375
2022-05-10,CAN,15.27916667,5.3,23.7,1.804166667,44.125,0,0,0,0,1019.095833,48,1.957916667,2.83,7.4,113.296031,7849,9.701234975,2.720833333,0,18.4,2.166666667
2022-05-11,CAN,17.15,5.7,26.9,5.279166667,49.375,0,0,0,0,1016.591667,60.79166667,1.649583333,2.91,5.9,197.3101137,7672,9.903393516,0.85,0,21.2,5.25
2022-05-12,CAN,20.2,9.6,29.9,6.25,44.41666667,0,0,0,0,1014.8,71.375,1.819166667,3.82,6.5,228.8094742,7476,13.15872995,0,2.2,20.3,-4.958333333
2022-05-13,CAN,21.73333333,13.1,30.1,10.47916667,50.125,0,0,0,0,1011.075,66.16666667,3.07625,4.57,10.4,217.3680354,7524,12.97379027,0,3.733333333,17,5.708333333
2022-05-14,CAN,22.275,13.9,30.1,14.26666667,63.625,1.8,1.8,0,0,1005.541667,58.79166667,2.106666667,3.96,7.5,215.1198571,7097,9.779686806,0,4.275,16.2,13.5
2022-05-15,CAN,18.81666667,14.3,24.5,17.0625,90.33333333,14.8,14.8,0,0,999.2583333,92.54166667,1.63625,3.13,9.9,157.0640982,4657,2.099972989,0,0.816666667,10.2,26.70833333
2022-05-16,CAN,16.28333333,10.6,23.4,14.15,88.91666667,16.1,16.1,0,0,992.9125,99.95833333,2.49375,5.95,11.9,299.1775206,4178,2.052029467,1.716666667,0,12.8,-1.416666667
2022-05-17,CAN,11.075,9.1,13.6,7.620833333,81.29166667,7.1,7.1,0,0,995.0541667,91.66666667,5.08625,6.71,15.7,277.2548643,3450,2.468139655,6.925,0,4.5,-7.625
2022-05-18,CAN,11.17916667,4.6,18.3,0.645833333,49.54166667,0,0,0,0,1004.333333,6.375,2.872916667,4.58,9.8,269.1196338,8005,6.703036264,6.820833333,0,13.7,-31.75
2022-05-19,CAN,8.891666667,4.5,13.7,5.125,77.91666667,2.8,2.8,0,0,997.525,70.20833333,1.391666667,2.52,5,66.43377342,2957,2.516805199,9.108333333,0,9.2,28.375
2022-05-20,CAN,16.75,6.9,26.8,11.52083333,74.16666667,0.2,0.2,0,0,997.9041667,87.25,3.362916667,6.5,14.2,148.4531295,6163,4.927042043,1.25,0,19.9,-3.75
2022-05-21,CAN,21.4625,18.1,28.1,18.2625,82.58333333,12.2,12.2,0,0,1000.479167,80.54166667,3.442083333,6.42,14.5,221.5652513,5698,4.456126429,0,3.4625,10,8.416666667
2022-05-22,CAN,14.86666667,9.6,20.6,11.59166667,81.08333333,2.1,2.1,0,0,1006.383333,92.54166667,2.954583333,4.88,10.8,277.4710463,2767,3.198358801,3.133333333,0,11,-1.5
2022-05-23,CAN,10.97083333,7.1,15.4,4.875,68.125,0,0,0,0,1016.729167,98.33333333,1.315416667,2.11,4.6,5.537039817,4473,4.17617093,7.029166667,0,8.3,-12.95833333
2022-05-24,CAN,12.0625,5.7,17.7,5.216666667,65.75,0,0,0,0,1017.666667,71,1.490833333,2.37,6.6,50.94029267,5383,4.823614561,5.9375,0,12,-2.375
2022-05-25,CAN,14.69166667,5.5,21.3,5.8375,57.83333333,0,0,0,0,1017.204167,83.95833333,1.325,2.62,5.9,54.59177088,7475,7.049368835,3.308333333,0,15.8,-7.916666667
2022-05-26,CAN,17.5125,11.1,23,12.975,76.08333333,13.4,13.4,0,0,1006.141667,100,3.7625,6.09,13.4,159.9695441,3497,4.787077722,0.4875,0,11.9,18.25
2022-05-27,CAN,18.26666667,16,21.8,17.0625,93.08333333,23.2,23.2,0,0,997.1208333,99.79166667,3.615416667,6.08,12,215.7336336,2657,1.451705477,0,0.266666667,5.8,17
2022-05-28,CAN,17.1125,13.4,22,11.1,71.375,2.6,2.6,0,0,998.1375,77.20833333,3.252083333,4.57,10.5,307.4579635,6778,5.586418677,0.8875,0,8.6,-21.70833333
2022-05-29,CAN,17.95833333,11.1,24.3,11.55,68.20833333,0,0,0,0,1005.775,42.33333333,2.570833333,4.02,8.3,248.2830522,6661,6.544594501,0.0416666667,0,13.2,-3.166666667
2022-05-30,CAN,20.65,13.1,28.5,14.76666667,70.45833333,0,0,0,0,1005.316667,91,2.8875,4.62,10.1,223.8922854,6218,7.190553934,0,2.65,15.4,2.25
2022-05-31,CAN,19.89583333,15.2,22.5,14.6125,72.83333333,0,0,0,0,1005.2625,85.25,3.435,4.73,11.3,69.40698483,7591,6.311484911,0,1.895833333,7.3,2.375
2022-06-01,CAN,16.25,10.4,22.3,11.56666667,74.41666667,7.5,7.5,0,0,1002.004167,98.25,2.755833333,4.11,8.8,97.81110822,4514,4.726586496,1.75,0,11.9,1.583333333
2022-06-02,CAN,17.07916667,13,21.8,13.90833333,82.70833333,2.7,2.7,0,0,998.3583333,96.91666667,1.934166667,3.45,6.8,72.23276353,4386,3.367504061,0.920833333,0,8.8,8.291666667
2022-06-03,CAN,17.47083333,13.3,23,12.29583333,75.41666667,5.8,5.8,0,0,998.1916667,48.66666667,2.279583333,3.11,7.8,277.4183605,7378,4.90758991,0.529166667,0,9.7,-7.291666667
2022-06-04,CAN,14.60833333,10.7,18.2,7.958333333,66.66666667,0,0,0,0,1000.270833,24.95833333,4.045,6.08,13.9,261.1677097,7295,5.542723522,3.391666667,0,7.5,-8.75
2022-06-05,CAN,14.6625,8.3,20.2,7.570833333,65.45833333,0,0,0,0,1004.225,15.16666667,3.01375,4.81,10.8,256.583385,7321,5.763770178,3.3375,0,11.9,-1.208333333
2022-06-06,CAN,15.6625,9.2,20,10.97916667,74.375,1,1,0,0,1005.966667,78.33333333,2.420416667,4.1,8.2,74.17525265,3681,4.559860362,2.3375,0,10.8,8.916666667
2022-06-07,CAN,16.12916667,13.5,19.9,15.17083333,94.25,31.3,31.3,0,0,999.4833333,99.75,3.65875,5.78,13.2,147.4913714,1565,1.054171909,1.870833333,0,6.4,19.875
2022-06-08,CAN,17.66666667,13.3,22.5,12.87083333,76.04166667,0.2,0.2,0,0,1000.166667,77.75,3.360833333,4.72,10.6,266.755973,6666,4.842279086,0.333333333,0,9.2,-18.20833333
2022-06-09,CAN,14.66666667,13,17.3,12.75416667,88.91666667,10.1,10.1,0,0,997.1541667,99.04166667,1.971666667,3.05,6.5,5.193201755,3127,1.849909884,3.333333333,0,4.3,12.875
2022-06-10,CAN,15.5375,11.8,20,12.10833333,81.375,1.5,1.5,0,0,997.5291667,66.5,3.75625,5.04,11.7,268.4614462,5480,3.287800768,2.4625,0,8.2,-7.541666667
2022-06-11,CAN,16.87083333,11,23.5,11.74166667,74.66666667,0.5,0.5,0,0,1001.504167,56.625,2.322916667,4.25,10.2,242.1229735,7373,4.868875955,1.129166667,0,12.5,-6.708333333
2022-06-12,CAN,16.30416667,12.8,21.4,14.46666667,89.20833333,9.2,9.2,0,0,1000.870833,89.20833333,2.035,4.24,9.6,172.3785658,3118,2.000683064,1.695833333,0,8.6,14.54166667
2022-06-13,CAN,16.25416667,11.5,20.9,12.1875,78.83333333,0.6,0.6,0,0,1003.75,43.08333333,2.955,4.94,11.2,291.1281807,5891,3.911634825,1.745833333,0,9.4,-10.375
2022-06-14,CAN,18.99583333,11.7,25.6,13.5125,73.33333333,0,0,0,0,1005.275,10.25,2.327083333,3.91,9.6,314.4344016,7468,5.858192499,0,0.995833333,13.9,-5.5
2022-06-15,CAN,18.93333333,13.9,24.2,15.4125,80.91666667,1.6,1.6,0,0,1008.329167,80.16666667,2.717916667,3.36,8.7,84.66073917,5349,4.175949937,0,0.933333333,10.3,7.583333333
2022-06-16,CAN,22.09166667,17.7,28.9,19.45416667,85.58333333,6.2,6.2,0,0,1000.229167,70.33333333,3.848333333,6.2,13.8,187.4408754,4816,3.833016166,0,4.091666667,11.2,4.666666667
2022-06-17,CAN,19.5625,12,24.6,12.77083333,66.29166667,0.6,0.6,0,0,992.4416667,58.375,5.580833333,7.52,16.1,269.9171187,6155,7.671004238,0,1.5625,12.6,-19.29166667
2022-06-18,CAN,12.35833333,9.7,17.1,4.2,58.5,0,0,0,0,1001.2375,53.08333333,5.610833333,7.35,16.1,324.2663528,5595,5.959607564,5.641666667,0,7.4,-7.791666667
2022-06-19,CAN,14.07083333,8.6,20.1,4.929166667,55.33333333,0,0,0,0,1008.691667,0.5,4.220416667,5.6,13.2,326.5894109,8443,7.173323481,3.929166667,0,11.5,-3.166666667
2022-06-20,CAN,17.425,10.2,23.7,7.325,54.20833333,0,0,0,0,1009.854167,23.79166667,2.290833333,3.52,7.1,280.5307721,8323,9.115005768,0.575,0,13.5,-1.125
2022-06-21,CAN,15.9875,13.4,18.9,13.27916667,84.58333333,21.2,21.2,0,0,1007.179167,85.625,2.704166667,3.94,9.8,135.6314959,2904,2.800954633,2.0125,0,5.5,30.375
2022-06-22,CAN,20.77083333,14.7,28.8,18.5,87.95833333,7.3,7.3,0,0,1001.525,60.29166667,2.153333333,3.19,7.1,110.834286,6246,2.952871728,0,2.770833333,14.1,3.375
2022-06-23,CAN,19.8375,17.3,24.1,18.07916667,90.125,23.7,23.7,0,0,1001.966667,76.5,2.240833333,4.71,9.1,187.5143399,4004,2.28592741,0,1.8375,6.8,2.166666667
2022-06-24,CAN,20.39166667,14.9,27.2,16.33333333,80.625,0.1,0.1,0,0,1006.170833,56.45833333,1.285,3.49,6.1,112.2218537,6852,4.641432591,0,2.391666667,12.3,-9.5
2022-06-25,CAN,23.2,16.5,29.3,17.3625,71.79166667,0,0,0,0,1008.95,39.41666667,1.680416667,3.01,5.5,235.9624377,7819,8.021329855,0,5.2,12.8,-8.833333333
2022-06-26,CAN,22.89583333,16.6,30,17.1375,71.29166667,0,0,0,0,1004.270833,89,3.317916667,6.9,14.3,165.6481429,5908,8.014751007,0,4.895833333,13.4,-0.5
2022-06-27,CAN,19.2125,16,21.3,13.9125,73.58333333,12,12,0,0,1002.5,68.20833333,3.87625,6.36,14,271.1460136,6194,5.882183599,0,1.2125,5.3,2.291666667
2022-06-28,CAN,18.01666667,12.5,23.7,11.78333333,70.08333333,0.3,0.3,0,0,1010.091667,28.70833333,2.4525,4.37,8.8,268.2664066,6714,6.181241464,0,0.0166666667,11.2,-3.5
2022-06-29,CAN,16.84166667,13.7,20.7,13.78333333,82.625,14.2,14.2,0,0,1011.095833,69.70833333,2.285,3.51,8.7,240.6368745,4231,3.333170653,1.158333333,0,7,12.54166667
2022-06-30,CAN,17.8,11.8,22.7,13.51666667,78.16666667,0,0,0,0,1010.891667,84.75,1.754583333,3.49,7.8,181.2253317,5200,4.450018332,0.2,0,10.9,-4.458333333
2022-07-01,CAN,22.1125,18.9,27.9,16.8625,73,2,2,0,0,1001.216667,90.625,3.322916667,5.83,15.7,233.0838165,4939,7.187710918,0,4.1125,9,-5.166666667
2022-07-02,CAN,20.3125,14.9,25.2,12.4625,63.75,1.5,1.5,0,0,1000.520833,27.91666667,4.092083333,6.41,13.6,266.5067261,7063,8.641633404,0,2.3125,10.3,-9.25
2022-07-03,CAN,18.2375,13.3,22.7,10.50416667,62.20833333,0,0,0,0,1006.9875,24.75,3.52625,5.07,11.6,294.7538357,7363,7.917404487,0,0.2375,9.4,-1.541666667
2022-07-04,CAN,19.2875,13,24.6,11.89583333,64.75,0,0,0,0,1009.7375,56.375,2.03375,2.91,7.2,277.9638983,7117,7.88583692,0,1.2875,11.6,2.541666667
2022-07-05,CAN,18.58333333,16.4,22.4,16.08333333,85.91666667,3.3,3.3,0,0,1003.808333,96.29166667,2.021666667,3,7.2,138.7972889,2649,3.015126964,0,0.583333333,6,21.16666667
2022-07-06,CAN,18.67916667,15.3,22.6,13.70416667,75.16666667,0.1,0.1,0,0,1004.179167,44,2.829583333,4,9.6,347.2758449,6568,5.348588476,0,0.679166667,7.3,-10.75
2022-07-07,CAN,18.7,12.3,24.5,11.6875,66.41666667,0,0,0,0,1006.6625,21.25,1.787083333,3.03,6.8,307.1386792,7634,7.242588316,0,0.7,12.2,-8.75
2022-07-08,CAN,19.59166667,15.6,24,12.55,65.66666667,0,0,0,0,1006.2,55.25,3.55375,4.67,10.8,309.5015509,7192,7.827401571,0,1.591666667,8.4,-0.75
2022-07-09,CAN,16.92916667,11.3,23.6,8.508333333,59.91666667,0,0,0,0,1011.7875,9.208333333,2.45375,4.12,11.3,331.55872,7910,7.732268431,1.070833333,0,12.3,-5.75
2022-07-10,CAN,20.43333333,13.7,27.6,12.44166667,62.58333333,0,0,0,0,1007.570833,38.20833333,2.452916667,4.3,8,249.2811354,6930,8.986529768,0,2.433333333,13.9,2.666666667
2022-07-11,CAN,22.70833333,16.7,30.2,12.10416667,54.625,0,0,0,0,998.3833333,76.79166667,3.578333333,5.59,12.7,216.0920911,6535,12.52466027,0,4.708333333,13.5,-7.958333333
2022-07-12,CAN,21.56666667,17.5,25.3,17.13333333,76.75,4,4,0,0,992.2625,70.875,4.072083333,6.18,14.8,252.2436025,6191,5.986640285,0,3.566666667,7.8,22.125
2022-07-13,CAN,19.52083333,14,25,12.9,69,0,0,0,0,1002.975,65.45833333,2.465,3.04,7.4,297.0853475,6159,7.036431531,0,1.520833333,11,-7.75
2022-07-14,CAN,19.50416667,16,24.3,13.73333333,71.75,2.4,2.4,0,0,1007.925,40.58333333,1.843333333,2.9,8.1,327.1800989,6806,6.405594669,0,1.504166667,8.3,2.75
2022-07-15,CAN,20.74583333,14.9,25.9,13.36666667,66.41666667,0,0,0,0,1010.754167,39.79166667,1.5,2.52,6.6,288.0838128,6860,8.222684437,0,2.745833333,11,-5.333333333
2022-07-16,CAN,22.7,17.5,28.1,13.87916667,60.5,0,0,0,0,1007.620833,48.91666667,2.217083333,4.11,9.8,264.4564084,6825,10.89750343,0,4.7,10.6,-5.916666667
2022-07-17,CAN,24.1375,18.1,30.5,15.375,62.75,0,0,0,0,1005.279167,15.25,1.584583333,3.16,6.2,289.1370556,7386,11.20715684,0,6.1375,12.4,2.25
2022-07-18,CAN,21.0625,19,24.1,19.06666667,88.83333333,11,11,0,0,999.425,86.54166667,2.1175,3.23,6.9,91.67470108,2233,2.787835509,0,3.0625,5.1,26.08333333
2022-07-19,CAN,23.40833333,18.3,28.7,18.59166667,76.91666667,0,0,0,0,995.1125,35.45833333,3.14,4.59,11.7,267.1123037,7248,6.647023186,0,5.408333333,10.4,-11.91666667
2022-07-20,CAN,25.09166667,19.5,30.5,20.69166667,78,1.9,1.9,0,0,994.9166667,72.66666667,2.890833333,5,12.6,222.3195386,6121,7.00725411,0,7.091666667,11,1.083333333
2022-07-21,CAN,23.5,21.3,26.3,19.89583333,80.54166667,16.1,16.1,0,0,990.175,52.04166667,4.157916667,5.12,13.5,219.3377545,5596,5.634220296,0,5.5,5,2.541666667
2022-07-22,CAN,23.1375,17.4,29.5,15.525,65.58333333,0,0,0,0,998.6333333,9.625,3.380833333,4.62,9.7,253.7814799,7155,9.749854501,0,5.1375,12.1,-14.95833333
2022-07-23,CAN,23.5375,19.1,27.5,18.15,72.33333333,2.7,2.7,0,0,1002.391667,35.29166667,2.88875,4.24,11.5,230.3387899,5942,8.029086854,0,5.5375,8.4,6.75
2022-07-24,CAN,22.62083333,20,27,20.28333333,87,12.3,12.3,0,0,1000.133333,91.08333333,3.019166667,4.39,10,215.8889724,3018,3.56934304,0,4.620833333,7,14.66666667
2022-07-25,CAN,21.39166667,17.7,23.8,15.93333333,73.375,6.3,6.3,0,0,998.1416667,37.45833333,4.125416667,6.38,14.5,263.1288022,6574,6.782639619,0,3.391666667,6.1,-13.625
2022-07-26,CAN,20.34583333,14.8,25.3,13.75,67.91666667,0.1,0.1,0,0,1003.958333,19.625,2.65625,3.62,8.8,255.4059285,6448,7.664099917,0,2.345833333,10.5,-5.458333333
2022-07-27,CAN,21.475,16.5,26.3,14.12083333,65.16666667,0,0,0,0,1002.675,46.95833333,2.61875,3.7,8.5,237.4157533,6024,8.919073575,0,3.475,9.8,-2.75
2022-07-28,CAN,21.78333333,17.7,27.1,18.2,80.58333333,11.4,11.4,0,0,997.6041667,49.58333333,2.500416667,5.09,12.4,190.4872358,5320,5.066227138,0,3.783333333,9.4,15.41666667
2022-07-29,CAN,20.69583333,16.6,25.1,13.29583333,64.20833333,0,0,0,0,999.8375,31,3.98,5.85,12.7,261.6572472,5609,8.736450948,0,2.695833333,8.5,-16.375
2022-07-30,CAN,19.89583333,16,24.1,14.375,71.625,0.1,0.1,0,0,1006.641667,39.08333333,3.357916667,4.72,10.5,281.6864596,4639,6.592210467,0,1.895833333,8.1,7.416666667
2022-07-31,CAN,21.88333333,16.2,29.5,15.55,70.70833333,0,0,0,0,1008.975,43.375,2.66875,5.73,12.8,248.3954162,6362,7.689614454,0,3.883333333,13.3,-0.916666667
2022-08-01,CAN,23.30416667,18.7,28,17.00416667,69.54166667,1.4,1.4,0,0,1001.333333,53.45833333,3.377083333,5.85,12.8,210.675903,6173,8.71577552,0,5.304166667,9.3,-1.166666667
2022-08-02,CAN,21.5,16.5,25.1,16.15833333,73,1.1,1.1,0,0,999.5458333,50.91666667,3.3125,4.72,10.9,304.3766621,5587,6.923933246,0,3.5,8.6,3.458333333
2022-08-03,CAN,20.3375,13.9,26.7,14.16666667,69.375,0,0,0,0,1004.275,81.91666667,2.529166667,5.12,11.5,167.2727745,5739,7.311968839,0,2.3375,12.8,-3.625
2022-08-04,CAN,23.88333333,19.5,28.7,20.64166667,82.95833333,13.6,13.6,0,0,1003.695833,99.83333333,2.74,4.4,10.3,228.4010194,4355,5.049592526,0,5.883333333,9.2,13.58333333
2022-08-05,CAN,22.8375,19.1,27.1,17.10416667,71.875,0,0,0,0,1010.775,46.5,2.145416667,3.7,7.1,349.0685096,5956,7.824213959,0,4.8375,8,-11.08333333
2022-08-06,CAN,24.55416667,18.7,31.1,19.97083333,77.41666667,0.4,0.4,0,0,1010.204167,34.54166667,2.563333333,4.2,9.8,144.490877,6373,6.966103042,0,6.554166667,12.4,5.541666667
2022-08-07,CAN,25.20416667,21.7,31.7,21.85833333,82.70833333,5.6,5.6,0,0,1006.429167,81.75,2.715833333,3.61,9.3,253.401715,4812,5.544584569,0,7.204166667,10,5.291666667
2022-08-08,CAN,18.05833333,16.3,20.9,17.53333333,96.83333333,19,19,0,0,1002.458333,99.83333333,3.423333333,5.3,11.8,59.30332203,1663,0.655997692,0,0.0583333333,4.6,14.125
2022-08-09,CAN,17.71666667,16,19.9,15.57916667,87.79166667,13.6,13.6,0,0,1004.679167,99.95833333,1.83125,3.54,10.7,24.85919277,2029,2.475245287,0.283333333,0,3.9,-9.041666667
2022-08-10,CAN,20.84166667,15.1,27.2,15.55416667,74.20833333,0,0,0,0,1007.833333,34.875,1.40875,3.98,7.9,237.3446055,6421,6.352282401,0,2.841666667,12.1,-13.58333333
2022-08-11,CAN,20.35416667,16.7,23.6,14.81666667,72.375,0.3,0.3,0,0,1004.354167,29.25,3.166666667,4.53,10.9,307.3870481,6304,6.602484446,0,2.354166667,6.9,-1.833333333
2022-08-12,CAN,17.75833333,13.3,23.3,10.64166667,65.25,0,0,0,0,1009.7625,20.5,2.912916667,3.99,9.4,322.5640968,6181,7.064099444,0.241666667,0,10,-7.125
2022-08-13,CAN,19.0125,13,23.9,12.56666667,68.91666667,0,0,0,0,1010.666667,16.95833333,1.24875,2.42,4.9,295.9071373,5707,6.835559188,0,1.0125,10.9,3.666666667
2022-08-14,CAN,21.07916667,15.2,25.2,14.09166667,67.45833333,0,0,0,0,1008.316667,31.29166667,1.2425,2.28,4.5,271.0633309,5544,8.13256881,0,3.079166667,10,-1.458333333
2022-08-15,CAN,21.47083333,16.5,26.3,14.225,66.25,0,0,0,0,1007.658333,70.08333333,1.57,3.26,6.5,20.17201829,5878,8.639482765,0,3.470833333,9.8,-1.208333333
2022-08-16,CAN,21.72916667,16.9,26.9,14.14583333,65.08333333,0,0,0,0,1009.808333,74.29166667,2.545,3.58,8.4,45.29825437,6186,9.080425859,0,3.729166667,10,-1.166666667
2022-08-17,CAN,21.32916667,17.1,26.7,15.22083333,69.625,0.3,0.3,0,0,1009.029167,98.91666667,2.183333333,2.98,7.8,58.74852202,5483,7.708374161,0,3.329166667,9.6,4.541666667
2022-08-18,CAN,21.90833333,17.7,27.5,14.9625,69.33333333,0,0,0,0,1002.741667,85.70833333,2.230416667,4.24,9.9,300.9669268,5693,8.06286448,0,3.908333333,9.8,-0.291666667
2022-08-19,CAN,22.60833333,16.9,28.9,15.49166667,66.91666667,0,0,0,0,1005.5,33.625,2.51875,3.28,8.5,265.6193516,6406,9.076635043,0,4.608333333,12,-2.416666667
2022-08-20,CAN,23.6375,17.7,30.1,16.95833333,69.5,0,0,0,0,1009.495833,22,1.62875,2.62,6.9,220.1731232,6041,8.904799277,0,5.6375,12.4,2.583333333
2022-08-21,CAN,21.20833333,18.3,26.3,18.92083333,87.33333333,12,12,0,0,1006.791667,89.66666667,1.669166667,3.58,8.8,160.9121476,2637,3.190745409,0,3.208333333,8,17.83333333
2022-08-22,CAN,20.45833333,18.4,24.9,19.24583333,93.33333333,7.7,7.7,0,0,1003.9125,99.625,1.432916667,3.25,7.9,90.8150491,2963,1.603634687,0,2.458333333,6.5,6
2022-08-23,CAN,20.08333333,18.2,23.3,19.125,94.5,19.7,19.7,0,0,1000.879167,95.58333333,1.744166667,3.57,7.7,29.8617712,2637,1.292703883,0,2.083333333,5.1,1.166666667
2022-08-24,CAN,21.59166667,18.1,27.1,18.32916667,83.625,0.7,0.7,0,0,1004.1125,45.29166667,1.93,4.14,9.3,301.5154512,5440,4.222847928,0,3.591666667,9,-10.875
2022-08-25,CAN,19.78333333,16.5,23.8,13.65416667,69,0.3,0.3,0,0,1008.945833,84.29166667,2.068333333,3.49,6.8,44.89596619,4930,7.152018953,0,1.783333333,7.3,-14.625
2022-08-26,CAN,18.55416667,16.2,22.8,16.17916667,86.5,14.6,14.6,0,0,1004.004167,76.58333333,2.547916667,3.63,8.9,34.75817859,3650,2.884967994,0,0.554166667,6.6,17.5
2022-08-27,CAN,18.23333333,15.1,22.4,13.58333333,76.125,0,0,0,0,1009.545833,26.45833333,1.729583333,2.77,6.6,330.8447705,6021,5.000536464,0,0.233333333,7.3,-10.375
2022-08-28,CAN,19.875,14.1,26.5,15.4125,77.66666667,0,0,0,0,1009.979167,69.875,1.370416667,1.94,4.9,109.4147623,6095,5.181889628,0,1.875,12.4,1.541666667
2022-08-29,CAN,23.2875,17.2,30.1,19.60833333,81.41666667,6.3,6.3,0,0,1003.433333,86.33333333,3.12125,5.72,12.5,170.4156281,5116,5.31235039,0,5.2875,12.9,3.75
2022-08-30,CAN,22.0125,19.3,26.6,20.47083333,91.5,8.4,8.4,0,0,997.1291667,96.75,3.431666667,5.2,12.3,213.0517437,2784,2.249054321,0,4.0125,7.3,10.08333333
2022-08-31,CAN,18.10833333,15.2,22.5,14.38333333,80.66666667,3.7,3.7,0,0,995.8541667,57.45833333,3.50625,5.3,13.3,258.4941967,4798,4.017641256,0,0.108333333,7.3,-10.83333333
2022-09-01,CAN,14.83333333,12,18,9.3875,71.08333333,0.2,0.2,0,0,1004.241667,57.66666667,3.445,5.41,11.9,282.5256314,3478,4.878627788,3.166666667,0,6,-9.583333333
2022-09-02,CAN,18.5875,12.2,25.9,13.7125,74.83333333,0,0,0,0,1011.616667,33.83333333,2.25125,4.34,9.6,176.5526207,5544,5.389383665,0,0.5875,13.7,3.75
