week,factory,reg_capacity,ot_capacity
2022-03-28,FC_FRA_4,214464,36955
2022-03-28,FC_KOR_1,177828,22104
2022-03-28,FC_KOR_2,213149,35070
2022-03-28,FC_KOR_3,162047,28344
2022-03-28,FC_KOR_4,145810,14924
2022-03-28,FC_JPN_1,212417,24026
2022-03-28,FC_JPN_2,132872,20759
2022-03-28,FC_JPN_3,187995,30750
2022-03-28,FC_JPN_4,130029,22982
2022-03-28,FC_GBR_1,168963,32430
2022-03-28,FC_GBR_2,221605,32905
2022-03-28,FC_GBR_3,194452,37776
2022-03-28,FC_GBR_4,249566,28106
2022-03-28,FC_CAN_1,166259,27912
2022-03-28,FC_CAN_2,156704,29909
2022-03-28,FC_CAN_3,135781,13891
2022-03-28,FC_CAN_4,183269,32671
2022-03-28,FC_AUS_1,159253,19574
2022-03-28,FC_AUS_2,170909,17249
2022-03-28,FC_AUS_3,152294,18456
2022-03-28,FC_AUS_4,166983,22414
2022-03-28,FC_BRA_1,192920,21667
2022-03-28,FC_BRA_2,226501,43225
2022-03-28,FC_BRA_3,199423,24402
2022-03-28,FC_BRA_4,230828,40848
2022-03-28,FC_ZAF_1,122306,22392
2022-03-28,FC_ZAF_2,160516,23110
2022-03-28,FC_ZAF_3,175218,26722
2022-03-28,FC_ZAF_4,140159,21517
2022-04-04,FC_USA_1,237374,26458
2022-04-04,FC_USA_2,216699,40114
2022-04-04,FC_USA_3,143029,27099
2022-04-04,FC_USA_4,196228,20663
2022-04-04,FC_DEU_1,163815,19531
2022-04-04,FC_DEU_2,153515,27940
2022-04-04,FC_DEU_3,234535,24269
2022-04-04,FC_DEU_4,141026,26141
2022-04-04,FC_FRA_1,244809,38740
2022-04-04,FC_FRA_2,206089,32923
2022-04-04,FC_FRA_3,176535,21928
2022-04-04,FC_FRA_4,207684,29157
2022-04-04,FC_KOR_1,216158,29771
2022-04-04,FC_KOR_2,229372,41879
2022-04-04,FC_KOR_3,172734,30407
2022-04-04,FC_KOR_4,175573,32917
2022-04-04,FC_JPN_1,153098,24701
2022-04-04,FC_JPN_2,208191,35659
2022-04-04,FC_JPN_3,131506,14260
2022-04-04,FC_JPN_4,150148,21844
2022-04-04,FC_GBR_1,158453,28630
2022-04-04,FC_GBR_2,176771,22403
2022-04-04,FC_GBR_3,199700,37189
2022-04-04,FC_GBR_4,232929,44836
2022-04-04,FC_CAN_1,121700,22017
2022-04-04,FC_CAN_2,126565,15230
2022-04-04,FC_CAN_3,150922,19586
2022-04-04,FC_CAN_4,158100,23684
2022-04-04,FC_AUS_1,221637,26007
2022-04-04,FC_AUS_2,215154,34023
2022-04-04,FC_AUS_3,206996,37697
2022-04-04,FC_AUS_4,176658,29084
2022-04-04,FC_BRA_1,143990,21567
2022-04-04,FC_BRA_2,242597,29426
2022-04-04,FC_BRA_3,158525,26230
2022-04-04,FC_BRA_4,241219,47124
2022-04-04,FC_ZAF_1,185654,29591
2022-04-04,FC_ZAF_2,197483,34226
2022-04-04,FC_ZAF_3,196876,24525
2022-04-04,FC_ZAF_4,171899,31981
2022-04-11,FC_USA_1,241234,37818
2022-04-11,FC_USA_2,210325,34884
2022-04-11,FC_USA_3,233660,30291
2022-04-11,FC_USA_4,173569,29222
2022-04-11,FC_DEU_1,137325,22851
2022-04-11,FC_DEU_2,186418,21921
2022-04-11,FC_DEU_3,129185,16206
2022-04-11,FC_DEU_4,206667,23093
2022-04-11,FC_FRA_1,226808,37923
2022-04-11,FC_FRA_2,181181,18819
2022-04-11,FC_FRA_3,184130,34152
2022-04-11,FC_FRA_4,139838,14412
2022-04-11,FC_KOR_1,126217,21031
2022-04-11,FC_KOR_2,135208,19806
2022-04-11,FC_KOR_3,126647,24712
2022-04-11,FC_KOR_4,195800,23856
2022-04-11,FC_JPN_1,233765,41021
2022-04-11,FC_JPN_2,228684,42881
2022-04-11,FC_JPN_3,137068,17584
2022-04-11,FC_JPN_4,136812,14733
2022-04-11,FC_GBR_1,139595,14970
2022-04-11,FC_GBR_2,143537,18586
2022-04-11,FC_GBR_3,127645,24550
2022-04-11,FC_GBR_4,161714,22386
2022-04-11,FC_CAN_1,172471,31119
2022-04-11,FC_CAN_2,164638,19054
2022-04-11,FC_CAN_3,171406,20673
2022-04-11,FC_CAN_4,136283,26876
2022-04-11,FC_AUS_1,191942,24971
2022-04-11,FC_AUS_2,202190,22200
2022-04-11,FC_AUS_3,157313,24515
2022-04-11,FC_AUS_4,218604,41749
2022-04-11,FC_BRA_1,226959,34018
2022-04-11,FC_BRA_2,212090,23980
2022-04-11,FC_BRA_3,146585,17013
2022-04-11,FC_BRA_4,248454,32585
2022-04-11,FC_ZAF_1,238527,33437
2022-04-11,FC_ZAF_2,247030,43088
2022-04-11,FC_ZAF_3,162483,21788
2022-04-11,FC_ZAF_4,181658,34665
2022-04-18,FC_USA_1,171080,17565
2022-04-18,FC_USA_2,245489,28603
2022-04-18,FC_USA_3,200408,39705
2022-04-18,FC_USA_4,174540,22501
2022-04-18,FC_DEU_1,124268,18790
2022-04-18,FC_DEU_2,197414,39025
2022-04-18,FC_DEU_3,170857,17178
2022-04-18,FC_DEU_4,229710,25142
2022-04-18,FC_FRA_1,227554,26281
2022-04-18,FC_FRA_2,185667,31131
2022-04-18,FC_FRA_3,136111,20603
2022-04-18,FC_FRA_4,185011,21341
2022-04-18,FC_KOR_1,129714,19455
2022-04-18,FC_KOR_2,213705,22607
2022-04-18,FC_KOR_3,211864,40847
2022-04-18,FC_KOR_4,135152,15220
2022-04-18,FC_JPN_1,124544,23322
2022-04-18,FC_JPN_2,142902,26307
2022-04-18,FC_JPN_3,136286,17362
2022-04-18,FC_JPN_4,240149,35327
2022-04-18,FC_GBR_1,188200,33251
2022-04-18,FC_GBR_2,220479,37021
2022-04-18,FC_GBR_3,235386,44667
2022-04-18,FC_GBR_4,191115,30147
2022-04-18,FC_CAN_1,134122,13683
2022-04-18,FC_CAN_2,238156,41193
2022-04-18,FC_CAN_3,217907,24351
2022-04-18,FC_CAN_4,238205,40221
2022-04-18,FC_AUS_1,141764,27808
2022-04-18,FC_AUS_2,220655,26008
2022-04-18,FC_AUS_3,182716,32311
2022-04-18,FC_AUS_4,149481,20697
2022-04-18,FC_BRA_1,134867,13829
2022-04-18,FC_BRA_2,215382,32593
2022-04-18,FC_BRA_3,238919,44333
2022-04-18,FC_BRA_4,177688,24741
2022-04-18,FC_ZAF_1,152223,15778
2022-04-18,FC_ZAF_2,143048,15460
2022-04-18,FC_ZAF_3,149068,24384
2022-04-18,FC_ZAF_4,181852,24817
2022-04-25,FC_USA_1,209967,30863
2022-04-25,FC_USA_2,131109,16840
2022-04-25,FC_USA_3,207696,39026
2022-04-25,FC_USA_4,164802,20235
2022-04-25,FC_DEU_1,216369,34842
2022-04-25,FC_DEU_2,122973,21537
2022-04-25,FC_DEU_3,157377,30173
2022-04-25,FC_DEU_4,165991,28005
2022-04-25,FC_FRA_1,229506,26013
2022-04-25,FC_FRA_2,211177,22101
2022-04-25,FC_FRA_3,192723,38091
2022-04-25,FC_FRA_4,200824,35744
2022-04-25,FC_KOR_1,159768,20577
2022-04-25,FC_KOR_2,120462,17045
2022-04-25,FC_KOR_3,231256,30491
2022-04-25,FC_KOR_4,173625,33378
2022-04-25,FC_JPN_1,176867,32665
2022-04-25,FC_JPN_2,206228,27714
2022-04-25,FC_JPN_3,160318,28464
2022-04-25,FC_JPN_4,227928,33701
2022-04-25,FC_GBR_1,121776,18882
2022-04-25,FC_GBR_2,182657,25796
2022-04-25,FC_GBR_3,243157,30275
2022-04-25,FC_GBR_4,217599,31800
2022-04-25,FC_CAN_1,237376,42714
2022-04-25,FC_CAN_2,143730,28187
2022-04-25,FC_CAN_3,223277,40412
2022-04-25,FC_CAN_4,163749,26432
2022-04-25,FC_AUS_1,249742,30305
2022-04-25,FC_AUS_2,221718,34915
2022-04-25,FC_AUS_3,186724,24807
2022-04-25,FC_AUS_4,209042,26854
2022-04-25,FC_BRA_1,180076,33498
2022-04-25,FC_BRA_2,180219,31682
2022-04-25,FC_BRA_3,163117,21853
2022-04-25,FC_BRA_4,195206,24578
2022-04-25,FC_ZAF_1,200780,26831
2022-04-25,FC_ZAF_2,130099,18904
2022-04-25,FC_ZAF_3,240031,38918
2022-04-25,FC_ZAF_4,168165,18619
2022-05-02,FC_USA_1,208818,37784
2022-05-02,FC_USA_2,124162,19229
2022-05-02,FC_USA_3,141041,22864
2022-05-02,FC_USA_4,210424,21084
2022-05-02,FC_DEU_1,210648,38350
2022-05-02,FC_DEU_2,221804,41651
2022-05-02,FC_DEU_3,236689,26517
2022-05-02,FC_DEU_4,201944,35143
2022-05-02,FC_FRA_1,183528,27789
2022-05-02,FC_FRA_2,168056,20904
2022-05-02,FC_FRA_3,157327,25887
2022-05-02,FC_FRA_4,184523,22501
2022-05-02,FC_KOR_1,176490,30982
2022-05-02,FC_KOR_2,138084,24226
2022-05-02,FC_KOR_3,149805,27132
2022-05-02,FC_KOR_4,126118,19546
2022-05-02,FC_JPN_1,202916,32472
2022-05-02,FC_JPN_2,136631,22442
2022-05-02,FC_JPN_3,214740,32518
2022-05-02,FC_JPN_4,213397,29990
2022-05-02,FC_GBR_1,214535,36445
2022-05-02,FC_GBR_2,207656,31568
2022-05-02,FC_GBR_3,194886,32800
2022-05-02,FC_GBR_4,239449,42552
2022-05-02,FC_CAN_1,191762,20435
2022-05-02,FC_CAN_2,244230,43908
2022-05-02,FC_CAN_3,188319,35137
2022-05-02,FC_CAN_4,123215,21073
2022-05-02,FC_AUS_1,184746,30699
2022-05-02,FC_AUS_2,206775,38614
2022-05-02,FC_AUS_3,197889,23112
2022-05-02,FC_AUS_4,173688,29767
2022-05-02,FC_BRA_1,139327,27000
2022-05-02,FC_BRA_2,167195,29521
2022-05-02,FC_BRA_3,216803,38808
2022-05-02,FC_BRA_4,140957,19300
2022-05-02,FC_ZAF_1,240980,37709
2022-05-02,FC_ZAF_2,197379,38681
2022-05-02,FC_ZAF_3,140012,18833
2022-05-02,FC_ZAF_4,127078,18631
2022-05-09,FC_USA_1,200416,39253
2022-05-09,FC_USA_2,245050,29461
2022-05-09,FC_USA_3,129062,13691
2022-05-09,FC_USA_4,203804,20641
2022-05-09,FC_DEU_1,137014,20392
2022-05-09,FC_DEU_2,178659,30531
2022-05-09,FC_DEU_3,179142,24580
2022-05-09,FC_DEU_4,180594,29525
2022-05-09,FC_FRA_1,122562,20717
2022-05-09,FC_FRA_2,153447,29266
2022-05-09,FC_FRA_3,233111,34801
2022-05-09,FC_FRA_4,155496,25335
2022-05-09,FC_KOR_1,147045,27432
2022-05-09,FC_KOR_2,131663,22798
2022-05-09,FC_KOR_3,200471,21235
2022-05-09,FC_KOR_4,216162,27448
2022-05-09,FC_JPN_1,149680,25354
2022-05-09,FC_JPN_2,226430,44001
2022-05-09,FC_JPN_3,149150,27303
2022-05-09,FC_JPN_4,209136,28075
2022-05-09,FC_GBR_1,160946,24499
2022-05-09,FC_GBR_2,184806,24072
2022-05-09,FC_GBR_3,249807,41224
2022-05-09,FC_GBR_4,199327,20776
2022-05-09,FC_CAN_1,145037,17441
2022-05-09,FC_CAN_2,140734,20347
2022-05-09,FC_CAN_3,145175,25338
2022-05-09,FC_CAN_4,236871,30712
2022-05-09,FC_AUS_1,194461,37796
2022-05-09,FC_AUS_2,223041,27309
2022-05-09,FC_AUS_3,213868,36571
2022-05-09,FC_AUS_4,194740,37858
2022-05-09,FC_BRA_1,214910,40177
2022-05-09,FC_BRA_2,226708,40667
2022-05-09,FC_BRA_3,144259,16281
2022-05-09,FC_BRA_4,175282,20616
2022-05-09,FC_ZAF_1,152825,16004
2022-05-09,FC_ZAF_2,209429,23235
2022-05-09,FC_ZAF_3,213060,24180
2022-05-09,FC_ZAF_4,220505,36598
2022-05-16,FC_USA_1,144012,20772
2022-05-16,FC_USA_2,168803,19727
2022-05-16,FC_USA_3,216103,42678
2022-05-16,FC_USA_4,224997,28900
2022-05-16,FC_DEU_1,234859,44741
2022-05-16,FC_DEU_2,196229,27034
2022-05-16,FC_DEU_3,149445,29851
2022-05-16,FC_DEU_4,134806,18595
2022-05-16,FC_FRA_1,122855,18954
2022-05-16,FC_FRA_2,234565,40684
2022-05-16,FC_FRA_3,220471,38616
2022-05-16,FC_FRA_4,183073,18811
2022-05-16,FC_KOR_1,187317,26073
2022-05-16,FC_KOR_2,151816,18190
2022-05-16,FC_KOR_3,180858,31074
2022-05-16,FC_KOR_4,148748,23689
2022-05-16,FC_JPN_1,130768,17613
2022-05-16,FC_JPN_2,134690,25460
2022-05-16,FC_JPN_3,154118,21783
2022-05-16,FC_JPN_4,128289,19615
2022-05-16,FC_GBR_1,222634,34225
2022-05-16,FC_GBR_2,166129,27979
2022-05-16,FC_GBR_3,126456,22485
2022-05-16,FC_GBR_4,125828,24217
2022-05-16,FC_CAN_1,247199,38603
2022-05-16,FC_CAN_2,231544,42759
2022-05-16,FC_CAN_3,132878,23297
2022-05-16,FC_CAN_4,178982,19539
2022-05-16,FC_AUS_1,174231,20197
2022-05-16,FC_AUS_2,196236,27642
2022-05-16,FC_AUS_3,209326,34196
2022-05-16,FC_AUS_4,166310,24665
2022-05-16,FC_BRA_1,134673,16088
2022-05-16,FC_BRA_2,238712,33678
2022-05-16,FC_BRA_3,123002,12702
2022-05-16,FC_BRA_4,129786,14489
2022-05-16,FC_ZAF_1,233374,30063
2022-05-16,FC_ZAF_2,221266,33567
2022-05-16,FC_ZAF_3,153684,23201
2022-05-16,FC_ZAF_4,212741,29500
2022-05-23,FC_USA_1,164198,23548
2022-05-23,FC_USA_2,147351,16232
2022-05-23,FC_USA_3,225310,32105
2022-05-23,FC_USA_4,136406,23714
2022-05-23,FC_DEU_1,212738,37685
2022-05-23,FC_DEU_2,143114,16192
2022-05-23,FC_DEU_3,239038,47637
2022-05-23,FC_DEU_4,156829,25520
2022-05-23,FC_FRA_1,173438,20874
2022-05-23,FC_FRA_2,174052,25012
2022-05-23,FC_FRA_3,246092,39599
2022-05-23,FC_FRA_4,176109,25643
2022-05-23,FC_KOR_1,161123,31264
2022-05-23,FC_KOR_2,235587,36769
2022-05-23,FC_KOR_3,214203,37416
2022-05-23,FC_KOR_4,147593,17115
2022-05-23,FC_JPN_1,125751,15354
2022-05-23,FC_JPN_2,222682,32693
2022-05-23,FC_JPN_3,178579,30558
2022-05-23,FC_JPN_4,223319,25054
2022-05-23,FC_GBR_1,214608,34437
2022-05-23,FC_GBR_2,249385,39793
2022-05-23,FC_GBR_3,181984,19731
2022-05-23,FC_GBR_4,135578,14472
2022-05-23,FC_CAN_1,153832,15815
2022-05-23,FC_CAN_2,206100,38409
2022-05-23,FC_CAN_3,138760,27302
2022-05-23,FC_CAN_4,165652,21461
2022-05-23,FC_AUS_1,188707,23461
2022-05-23,FC_AUS_2,159018,25540
2022-05-23,FC_AUS_3,150753,22320
2022-05-23,FC_AUS_4,185084,26770
2022-05-23,FC_BRA_1,140136,19246
2022-05-23,FC_BRA_2,130411,18314
2022-05-23,FC_BRA_3,244598,26257
2022-05-23,FC_BRA_4,225974,32911
2022-05-23,FC_ZAF_1,191238,29683
2022-05-23,FC_ZAF_2,169358,29659
2022-05-23,FC_ZAF_3,220340,24339
2022-05-23,FC_ZAF_4,161958,19745
2022-05-30,FC_USA_1,237191,27155
2022-05-30,FC_USA_2,156469,28940
2022-05-30,FC_USA_3,149019,20951
2022-05-30,FC_USA_4,176771,17940
2022-05-30,FC_DEU_1,173994,29660
2022-05-30,FC_DEU_2,211846,29367
2022-05-30,FC_DEU_3,133494,22998
2022-05-30,FC_DEU_4,184029,27476
2022-05-30,FC_FRA_1,188362,25169
2022-05-30,FC_FRA_2,134324,18731
2022-05-30,FC_FRA_3,164058,22926
2022-05-30,FC_FRA_4,132817,24912
2022-05-30,FC_KOR_1,145597,19430
2022-05-30,FC_KOR_2,189010,30259
2022-05-30,FC_KOR_3,154427,16163
2022-05-30,FC_KOR_4,219623,41038
2022-05-30,FC_JPN_1,188914,32843
2022-05-30,FC_JPN_2,159991,18715
2022-05-30,FC_JPN_3,198347,36111
2022-05-30,FC_JPN_4,166796,23805
2022-05-30,FC_GBR_1,226896,26320
2022-05-30,FC_GBR_2,157612,29127
2022-05-30,FC_GBR_3,125316,13508
2022-05-30,FC_GBR_4,242477,46833
2022-05-30,FC_CAN_1,164374,30295
2022-05-30,FC_CAN_2,191823,21327
2022-05-30,FC_CAN_3,122254,18293
2022-05-30,FC_CAN_4,202010,29716
2022-05-30,FC_AUS_1,219536,38286
2022-05-30,FC_AUS_2,204275,35069
2022-05-30,FC_AUS_3,242210,27027
2022-05-30,FC_AUS_4,198124,33985
2022-05-30,FC_BRA_1,217785,30991
2022-05-30,FC_BRA_2,148178,18728
2022-05-30,FC_BRA_3,213551,37967
2022-05-30,FC_BRA_4,129012,18338
2022-05-30,FC_ZAF_1,218693,36363
2022-05-30,FC_ZAF_2,139664,24911
2022-05-30,FC_ZAF_3,142997,24276
2022-05-30,FC_ZAF_4,224580,30850
2022-06-06,FC_USA_1,226569,45091
2022-06-06,FC_USA_2,215332,26647
2022-06-06,FC_USA_3,221509,23361
2022-06-06,FC_USA_4,168236,29009
2022-06-06,FC_DEU_1,134820,16790
2022-06-06,FC_DEU_2,217287,35445
2022-06-06,FC_DEU_3,230002,24810
2022-06-06,FC_DEU_4,210632,29634
2022-06-06,FC_FRA_1,200523,25414
2022-06-06,FC_FRA_2,142084,15602
2022-06-06,FC_FRA_3,202537,38422
2022-06-06,FC_FRA_4,172989,26268
2022-06-06,FC_KOR_1,174551,23962
2022-06-06,FC_KOR_2,132863,22306
2022-06-06,FC_KOR_3,145794,14885
2022-06-06,FC_KOR_4,201967,21562
2022-06-06,FC_JPN_1,168362,18247
2022-06-06,FC_JPN_2,180256,20668
2022-06-06,FC_JPN_3,184153,23399
2022-06-06,FC_JPN_4,216640,25552
2022-06-06,FC_GBR_1,186209,22563
2022-06-06,FC_GBR_2,168213,21524
2022-06-06,FC_GBR_3,236692,29583
2022-06-06,FC_GBR_4,203401,28916
2022-06-06,FC_CAN_1,187912,28018
2022-06-06,FC_CAN_2,191570,36351
2022-06-06,FC_CAN_3,134798,22374
2022-06-06,FC_CAN_4,223950,26285
2022-06-06,FC_AUS_1,237700,40496
2022-06-06,FC_AUS_2,161520,27328
2022-06-06,FC_AUS_3,172461,34339
2022-06-06,FC_AUS_4,180987,19921
2022-06-06,FC_BRA_1,122610,12864
2022-06-06,FC_BRA_2,236201,26882
2022-06-06,FC_BRA_3,132578,13744
2022-06-06,FC_BRA_4,190597,32264
2022-06-06,FC_ZAF_1,179368,23918
2022-06-06,FC_ZAF_2,249705,40568
2022-06-06,FC_ZAF_3,157365,28008
2022-06-06,FC_ZAF_4,188314,28916
2022-06-13,FC_USA_1,221216,24886
2022-06-13,FC_USA_2,165946,19781
2022-06-13,FC_USA_3,197882,20780
2022-06-13,FC_USA_4,171486,27791
2022-06-13,FC_DEU_1,229428,26999
2022-06-13,FC_DEU_2,246072,31145
2022-06-13,FC_DEU_3,128321,15560
2022-06-13,FC_DEU_4,225624,29798
2022-06-13,FC_FRA_1,240063,34243
2022-06-13,FC_FRA_2,173685,23422
2022-06-13,FC_FRA_3,124742,24762
2022-06-13,FC_FRA_4,173773,18632
2022-06-13,FC_KOR_1,199867,30823
2022-06-13,FC_KOR_2,243571,48161
2022-06-13,FC_KOR_3,210988,38843
2022-06-13,FC_KOR_4,229454,31887
2022-06-13,FC_JPN_1,237483,46954
2022-06-13,FC_JPN_2,214590,36209
2022-06-13,FC_JPN_3,167927,29796
2022-06-13,FC_JPN_4,230541,37116
2022-06-13,FC_GBR_1,150154,27490
2022-06-13,FC_GBR_2,173003,24802
2022-06-13,FC_GBR_3,166508,31234
2022-06-13,FC_GBR_4,148674,26918
2022-06-13,FC_CAN_1,248178,35475
2022-06-13,FC_CAN_2,186870,35248
2022-06-13,FC_CAN_3,190903,29433
2022-06-13,FC_CAN_4,198910,22988
2022-06-13,FC_AUS_1,129140,23287
2022-06-13,FC_AUS_2,123689,14344
2022-06-13,FC_AUS_3,226608,24055
2022-06-13,FC_AUS_4,161902,21223
2022-06-13,FC_BRA_1,238768,32553
2022-06-13,FC_BRA_2,132053,19177
2022-06-13,FC_BRA_3,131661,13696
2022-06-13,FC_BRA_4,123622,22799
2022-06-13,FC_ZAF_1,135937,24680
2022-06-13,FC_ZAF_2,120861,13881
2022-06-13,FC_ZAF_3,183945,36360
2022-06-13,FC_ZAF_4,218457,23146
2022-06-20,FC_USA_1,189419,30725
2022-06-20,FC_USA_2,173008,30122
2022-06-20,FC_USA_3,140378,21342
2022-06-20,FC_USA_4,135736,26102
2022-06-20,FC_DEU_1,247835,48582
2022-06-20,FC_DEU_2,198024,30716
2022-06-20,FC_DEU_3,163615,17414
2022-06-20,FC_DEU_4,233911,43824
2022-06-20,FC_FRA_1,149191,24072
2022-06-20,FC_FRA_2,131398,17464
2022-06-20,FC_FRA_3,167515,22168
2022-06-20,FC_FRA_4,144654,25028
2022-06-20,FC_KOR_1,228211,28635
2022-06-20,FC_KOR_2,176362,32144
2022-06-20,FC_KOR_3,125213,19520
2022-06-20,FC_KOR_4,167837,21655
2022-06-20,FC_JPN_1,152874,30453
2022-06-20,FC_JPN_2,158377,17445
2022-06-20,FC_JPN_3,126418,24140
2022-06-20,FC_JPN_4,232341,37490
2022-06-20,FC_GBR_1,169950,21401
2022-06-20,FC_GBR_2,143087,17931
2022-06-20,FC_GBR_3,244248,28718
2022-06-20,FC_GBR_4,230148,34737
2022-06-20,FC_CAN_1,165812,23641
2022-06-20,FC_CAN_2,234317,37552
2022-06-20,FC_CAN_3,226670,40659
2022-06-20,FC_CAN_4,166851,24004
2022-06-20,FC_AUS_1,154705,23063
2022-06-20,FC_AUS_2,247260,26631
2022-06-20,FC_AUS_3,121288,14918
2022-06-20,FC_AUS_4,214858,22431
2022-06-20,FC_BRA_1,237106,28152
2022-06-20,FC_BRA_2,175186,25594
2022-06-20,FC_BRA_3,135444,19004
2022-06-20,FC_BRA_4,164586,27834
2022-06-20,FC_ZAF_1,168798,23458
2022-06-20,FC_ZAF_2,179876,31368
2022-06-20,FC_ZAF_3,121466,17459
2022-06-20,FC_ZAF_4,216099,27413
2022-06-27,FC_USA_1,181339,25428
2022-06-27,FC_USA_2,161295,29912
2022-06-27,FC_USA_3,232354,28041
2022-06-27,FC_USA_4,152411,25895
2022-06-27,FC_DEU_1,139355,19020
2022-06-27,FC_DEU_2,184223,34887
2022-06-27,FC_DEU_3,158484,17197
2022-06-27,FC_DEU_4,185102,27113
2022-06-27,FC_FRA_1,238791,39396
2022-06-27,FC_FRA_2,126511,13119
2022-06-27,FC_FRA_3,207013,35003
2022-06-27,FC_FRA_4,174518,29540
2022-06-27,FC_KOR_1,218717,22305
2022-06-27,FC_KOR_2,168787,27336
2022-06-27,FC_KOR_3,199578,29893
2022-06-27,FC_KOR_4,249271,25064
2022-06-27,FC_JPN_1,249203,40904
2022-06-27,FC_JPN_2,207688,36927
2022-06-27,FC_JPN_3,203350,21363
2022-06-27,FC_JPN_4,159636,20843
2022-06-27,FC_GBR_1,219940,33166
2022-06-27,FC_GBR_2,186209,28797
2022-06-27,FC_GBR_3,172072,32944
2022-06-27,FC_GBR_4,212424,22942
2022-06-27,FC_CAN_1,230286,36864
2022-06-27,FC_CAN_2,211134,39694
2022-06-27,FC_CAN_3,130727,20604
2022-06-27,FC_CAN_4,166939,19107
2022-06-27,FC_AUS_1,236201,31330
2022-06-27,FC_AUS_2,184567,18897
2022-06-27,FC_AUS_3,225265,39130
2022-06-27,FC_AUS_4,168840,26774
2022-06-27,FC_BRA_1,138966,17525
2022-06-27,FC_BRA_2,129570,13215
2022-06-27,FC_BRA_3,175388,24650
2022-06-27,FC_BRA_4,242456,35097
2022-06-27,FC_ZAF_1,167819,32330
2022-06-27,FC_ZAF_2,231815,40312
2022-06-27,FC_ZAF_3,129142,14808
2022-06-27,FC_ZAF_4,219338,31151
2022-07-04,FC_USA_1,225102,41782
2022-07-04,FC_USA_2,130751,14706
2022-07-04,FC_USA_3,227600,27968
2022-07-04,FC_USA_4,135277,23724
2022-07-04,FC_DEU_1,196456,24980
2022-07-04,FC_DEU_2,184155,29111
2022-07-04,FC_DEU_3,218302,23875
2022-07-04,FC_DEU_4,244727,28073
2022-07-04,FC_FRA_1,159619,28374
2022-07-04,FC_FRA_2,189268,32488
2022-07-04,FC_FRA_3,243506,44025
2022-07-04,FC_FRA_4,154182,19636
2022-07-04,FC_KOR_1,123857,16280
2022-07-04,FC_KOR_2,182707,24683
2022-07-04,FC_KOR_3,150182,22958
2022-07-04,FC_KOR_4,126243,19049
2022-07-04,FC_JPN_1,199983,33428
2022-07-04,FC_JPN_2,172144,18339
2022-07-04,FC_JPN_3,201918,38565
2022-07-04,FC_JPN_4,122951,13762
2022-07-04,FC_GBR_1,126050,20704
2022-07-04,FC_GBR_2,185595,31856
2022-07-04,FC_GBR_3,235214,25338
2022-07-04,FC_GBR_4,189067,27183
2022-07-04,FC_CAN_1,214011,27046
2022-07-04,FC_CAN_2,183715,25337
2022-07-04,FC_CAN_3,149868,19978
2022-07-04,FC_CAN_4,215039,41071
2022-07-04,FC_AUS_1,233932,38958
2022-07-04,FC_AUS_2,133114,25753
2022-07-04,FC_AUS_3,198328,27739
2022-07-04,FC_AUS_4,134892,14820
2022-07-04,FC_BRA_1,221480,37709
2022-07-04,FC_BRA_2,206202,22547
2022-07-04,FC_BRA_3,180337,35050
2022-07-04,FC_BRA_4,202378,26598
2022-07-04,FC_ZAF_1,145696,17375
2022-07-04,FC_ZAF_2,144377,18986
2022-07-04,FC_ZAF_3,203377,33107
2022-07-04,FC_ZAF_4,244644,25600
2022-07-11,FC_USA_1,246470,35870
2022-07-11,FC_USA_2,234754,31665
2022-07-11,FC_USA_3,191726,34814
2022-07-11,FC_USA_4,120412,19158
2022-07-11,FC_DEU_1,145355,16697
2022-07-11,FC_DEU_2,194310,38611
2022-07-11,FC_DEU_3,227392,40080
2022-07-11,FC_DEU_4,192694,27128
2022-07-11,FC_FRA_1,232985,33916
2022-07-11,FC_FRA_2,160056,17910
2022-07-11,FC_FRA_3,162187,29495
2022-07-11,FC_FRA_4,124307,24839
2022-07-11,FC_KOR_1,183719,26976
2022-07-11,FC_KOR_2,217997,33218
2022-07-11,FC_KOR_3,176616,18653
2022-07-11,FC_KOR_4,129109,25098
2022-07-11,FC_JPN_1,217085,40063
2022-07-11,FC_JPN_2,159354,28908
2022-07-11,FC_JPN_3,155005,24213
2022-07-11,FC_JPN_4,177586,29452
2022-07-11,FC_GBR_1,120300,17838
2022-07-11,FC_GBR_2,212428,37201
2022-07-11,FC_GBR_3,184696,18948
2022-07-11,FC_GBR_4,168909,27396
2022-07-11,FC_CAN_1,227834,29867
2022-07-11,FC_CAN_2,192422,27468
2022-07-11,FC_CAN_3,203083,40223
2022-07-11,FC_CAN_4,238206,43079
2022-07-11,FC_AUS_1,146341,20471
2022-07-11,FC_AUS_2,213248,36405
2022-07-11,FC_AUS_3,197538,29972
2022-07-11,FC_AUS_4,190732,21997
2022-07-11,FC_BRA_1,241865,41015
2022-07-11,FC_BRA_2,219530,41171
2022-07-11,FC_BRA_3,174477,31989
2022-07-11,FC_BRA_4,210837,39302
2022-07-11,FC_ZAF_1,140625,16496
2022-07-11,FC_ZAF_2,213942,23531
2022-07-11,FC_ZAF_3,154031,29533
2022-07-11,FC_ZAF_4,228586,27391
2022-07-18,FC_USA_1,150743,17803
2022-07-18,FC_USA_2,132925,26129
2022-07-18,FC_USA_3,178558,34772
2022-07-18,FC_USA_4,193226,32928
2022-07-18,FC_DEU_1,163417,21256
2022-07-18,FC_DEU_2,229027,35909
